294.5,288.5
284.5,277
277.5,266
276.5,265.5
259.5,240
251,229
251,229.5
232.5,203
224,191
214.5,177.5
207.5,166
188.5,142
189,142.5
180,128
172.5,115
175,109
193,120.5
201.5,134
209.5,146.5
225.5,173
226,173.5
234.5,185.5
243,198
253,210.5
268.5,234.5
276,249
276.5,249
285.5,260.5
293.5,272.5
304,284.5
313.5,296
321.5,305.5
328,312.5
338,331.5
353,351.5
358,357
367,366.5
370,372
383,389.5
388.5,402
396.5,414.5
406,426
415.5,436.5
423.5,447.5
432,459
438,470.5
454.5,492
462.5,504
469.5,514.5
477.5,527
477.5,527
485.5,537.5
492,550
500,560
508.5,572
516.5,581.5
522,593
557.5,625
557.5,625
561.5,636.5
565,646.5
570.5,658
577.5,668.5
591.5,689.5
591.5,689.5
599,699.5
615,720
614.5,720
625,735
629,741
640,761.5
645.5,772.5
646.5,782.5
648.5,783.5
656.5,805
654.5,787
651.5,777.5
647.5,765
642,753.5
642,754
637.5,742
632,731.5
622,711
621,708
615.5,700.5
607.5,690
593,668.5
591,667
585.5,659
578,648.5
566,629.5
565.5,627
561,616
550,605.5
551.5,605
550.5,605.5
551.5,606
551,605.5
550.5,605.5
541,592.5
542.5,592.5
541.5,592.5
541.5,592
542,592.5
541,592
541.5,592
510.5,551.5
440.5,450
440.5,449.5
440.5,450
440.5,450
440.5,449.5
440,450
440.5,448.5
430.5,438
372.5,359.5
277.5,225
273,213
264.5,202
254.5,189.5
247.5,177
239,164.5
231,151
222.5,137.5
213,127
231,135.5
238,146
248,160
257.5,171.5
267,183.5
274,196.5
282.5,208.5
377.5,343
385.5,353
393.5,365
402,376.5
409.5,389
418,400.5
424.5,412.5
433.5,423.5
442,434
451.5,446
458.5,458
466,469.5
474,481
482.5,492
490,503.5
498,513
506.5,525
515,535.5
522,546
531,557
536,568
545.5,577.5
552.5,590.5
564,600.5
568,611.5
576,621.5
583.5,632
591,642.5
596,654.5
604,664.5
611.5,674.5
617.5,684.5
622.5,696
627.5,706.5
633,716.5
637.5,729
642.5,739
645.5,751.5
635.5,710
631,699.5
626,688
621,677.5
615.5,666.5
610,655
603.5,645.5
596,635.5
590,623
583.5,612.5
576.5,602
570,592
560,582
552.5,569.5
545.5,558.5
537.5,548
531,537.5
523,526.5
514.5,515
506,504.5
498,494.5
490.5,483
481,472.5
473,461.5
465.5,451
457,439.5
452,426
444,415
436.5,402
429,391
419.5,378
410.5,367.5
403,355.5
397.5,344
392.5,331.5
300.5,208.5
294,201.5
285,189
275.5,177
266,165
257,155.5
294,187
304.5,197
314,208
325,217.5
395,317.5
399.5,329.5
405,341
414,352
422.5,363
431.5,374
439,386
445,398
453.5,410.5
461.5,422
468.5,432.5
476.5,444
485,457
492.5,467
501,478.5
509,490
515,500
522.5,514
530.5,524
538.5,534
542,544.5
555.5,554
563.5,567
572.5,576
577.5,587.5
585.5,598
591,609.5
598,619.5
604,631
609,641
615,652.5
620,664
617,644
613,635.5
608,624
603,612.5
597,601.5
591,590.5
583.5,579.5
577,569.5
573,558
563.5,549
556,539
543,530
539.5,514.5
533.5,502.5
526.5,491.5
519,480.5
511,469.5
503,458
496,446
488,436.5
481.5,424.5
472.5,413
462,401.5
454.5,389
446.5,379.5
439,366
430.5,356.5
421,343.5
412.5,332.5
405,320
398.5,310
390.5,298.5
385,288.5
380,282
395,297.5
403.5,310
412,321.5
420.5,332.5
429.5,344
437,354.5
446.5,365
454.5,377.5
463.5,388.5
471,401.5
480.5,412.5
488.5,422.5
496,434
505,446
512,455.5
520.5,468
528,478
536.5,489
544,497
548.5,511
556.5,521.5
563.5,541
574,549.5
577,556.5
582.5,567.5
588,578.5
594.5,590
601,601
